objectId,Kumoti,requirement,sect,specialized,help_specialization,ACL,name,updatedAt,order,requirements,quality_1,value,quality_2,note,quality_3,quality_4,quality3,quality_5,quality_6,wta_camps,focus,shareable,page_number,exceptional,affinity_1,type,createdAt,affinity_2,faction,affinity_3,Ananasi,category
Hb1KyDkmIw,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Justicar,Sun Feb 15 2026 13:14:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
HdiZ8sbwLX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Valeren,Wed Sep 01 2021 19:15:36 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,extra_in_clan_disciplines
HeUEMNuscu,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Born of the Wild,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
HfA3pqcoIy,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Caitiff,Sun Mar 01 2020 22:37:45 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
Hh1tjgTRwq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Curious,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
HhNy0hGTk6,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Intolerance,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
HkWJWQlkpy,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Caine,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),2,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,paths
HkavpyM7Iv,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sail Boats,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,drive_specializations
HoA3eecVwv,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sundering,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,3,,,,Weapon,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
HoLy1DpL7p,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Netaji,Sun Feb 15 2026 13:14:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Ravnos,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
HoRinRGxuh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Coils of the Serpent,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,Manipulation,,,No,Uktena,Tribal,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
HpwcUo26jL,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Brujah: True Brujah,Tue Aug 31 2021 02:28:47 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
HqLg76Fnoj,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Mercenary,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
HryqJzrFNG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Faustians,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kith_group_types
HshBuD77eP,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bone Gnawers,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
Hu0vsufcwQ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Autarkis,Sat Feb 14 2026 18:17:01 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,sects
HuHrL2gZ8u,,,Sabbat,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Blessed,Thu Feb 13 2020 22:50:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
HvCBYTDbDJ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Forced Transformation,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,Wits,,,No,Theurge,General,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),Philodox,,,,wta_gifts
Hwr0PYeQ2Z,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Presence: Paralyzing Glance,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
HyERJWg4NU,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The homeless,Sat Feb 14 2026 18:08:11 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_elite_specializations
HyuxuxlbU9,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Necromancy: Ash Path,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
Hz3Amm0dAq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bloodline: Brahman,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
Hzq2Ln5sMj,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bullet Time,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
I22A2c9gBh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Volatile,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
I2Mul5fzJI,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Potence: Flick,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
I5pxTYGEil,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ritual Master,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Tremere,,1,,,,,,,,,,,41,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
I7LO7Wmdmc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fighting Jaws,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,,"Gain bite, claw attack; +6 Brawl; +2 damage bonus on bites; Swim & breathe underwater; talk to Rokea at 1 mile;",,,,,,,Strength: +4 damage on bites,,,,,Rokea,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_forms
I8cSuOmxSp,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Rokea,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),21,,Betweeners,,Fury of the Sea,Cannot naturally bleed Rage,Tainted Consumption,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_tribes
I8hxzXAF3y,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Revelations of the Dark Mother,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),30,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,vampiric_texts
IB9PCCTqlv,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Potence: Force,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
IBYBewEr9y,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thaumaturgy: Mirror Walk,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,rituals
IC297kDLg1,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Monster,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,archetype_2
IDJREH75wz,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Intolerant,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,1,,"Unreasonable dislike of a Clan, Bloodline or type of person. Suffer -2 penalty to all non-combat pools if forced to work with such a person.",,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
IDK5nbZETA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",House Balor,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,ctdbs_noble_houses
IDTOfslefv,,Stargazers,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",One with the Universe,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Tribal,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
IDlghT8Jby,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Necromancy: Bastone Diabolico,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,rituals
IFDxRq4oog,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Faction Loyalty,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
IJ4aWVWX3r,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Prodigy of the Flesh,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,ToreadorVolgirre,,1,,,,,,,,,,,40-41,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
IR2hhuzH5F,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Unyielding,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
ITFBAYUwGe,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sea Witch,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,GangrelNoiad,,3,,,,,,,,,,,33,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
IVPawabtka,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Obsessive Study,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,AssamiteVizier,,1,,,,,,,,,,,31,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
IVchwZTdCS,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Healer's Intuition,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
IWjptNlvHY,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Captivating,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,Talen,,Fetish,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
Iasc5YpE7k,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Free Spirit,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
IcIm6kyQsQ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Daredevil,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
IefQJ9oQv5,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fae Blood,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,Lasombra Kiasyd,,1,,,,,,,,,,,35,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
IeybfRelXo,,Shadow Lords,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Lords of the Summit,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
IgyarDTBvU,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sendeh,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,,"Gain claw & bite attack; +4 stealth & survival, +2 dodge",,,,,,,Stamina: +3 wound levels; 1 in each category,,,,,Nuwisha,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_forms
Ii1c5H8hti,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Guardian's Vigil,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
ImhJ8LXAHX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ravnos,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
InKvYNXQTn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Serenity,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Appearance,,,Yes,Children of Gaia,Tribal,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
IqHlXluY1P,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Necromancy: Call of the Hungry Dead,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,rituals
IqowJOlCPq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Seraph,Sun Feb 15 2026 13:14:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Sabbat,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
Iu2tf6WtTZ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Antiquities,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,1,,Expend a downtime to add Antique quality to an item of non-combat equipment. Does not count against the item's quality limit.,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
IxaEn8pBD2,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Dynamic Form,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
IziaPBNr7l,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Recollection of Distant Dreams,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,Wits,,,Yes,Ragabash,General,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),Galliard,,Homid,,wta_gifts
Izrf8mH7qW,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Acceptance,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Ignoblis,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,sabbat_rituals
J0zgdHexPD,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Chimerstry,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
J1kiDII8L0,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Chimerical Companion,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_backgrounds
J3SJXBN2Lr,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Forgiven Diablerie,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,1,,Made enemies and many Elders want to see downfall.,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
J8rqqBy11P,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Rejuvenation,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,Intelligence,,,No,Gurahl,Fera,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
JCDhHoe6b8,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ceremonial,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,Cantrip,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
JDry7N2Tgn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Get of Fenris,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),5,,The Hand of Tyr,,The Valkyria of Freya,Intolerance (as flaw),Fangs of Garm,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_tribes
JKBrTrmCgq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Slow on the Draw,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
JLA8DC7OjI,,requires_specialization,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Unrelenting Tie to Humanity,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,requires_specialization,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
JLP5RpPjry,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fanatic,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
JO5Qokdqdr,,,Independent Alliance,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Licensed,Thu Feb 13 2020 22:50:16 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Thu Feb 13 2020 22:50:16 GMT-0500 (Eastern Standard Time),,,,,status_traits
JQZDqFuCJn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fashion industry,Sat Feb 14 2026 18:10:12 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_underworld_specializations
JSIx624p7H,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Malkavian,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
JSjOlUS5gF,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sovereign,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),11,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts
JVbfyTnABZ,,Uktena,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Redeemers of the Bitter Frost,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
JZ5AZrDCZI,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Rancorous Halo,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,Appearance,,,No,Ahroun,General,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),Lupus,,,,wta_gifts
JgFsVHsv4B,,requires_specialization,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Custom,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),0,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,drive_specializations
JhQ55yPjlU,,Ratkin,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Back Bite,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,Fera,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
JjQcGDFAnk,,,Sabbat,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Infamous,Thu Feb 13 2020 22:50:14 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
JjbtMBWeZb,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thaumaturgy: Path of Conjuring,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
JkdIeISSmh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Artful Dodger,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Perception,,,No,Ragabash,General,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),Homid,,,,wta_gifts
Jq19dgDLae,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Royalty,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
JqJd7tiNI1,,Gurahl,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Curiosity of Ursa Minor,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,Fera,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
Jsefquqxd0,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Martyr,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
Jw5T8DwFVq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Once Enslaved,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,2,,Effectively Phobia Derangement against individuals trying to blood bond or vaulderie you.,,,,,,,,,,,,Anarch,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
